,Unnamed: 0,Unnamed: 0.1,address,categories,city,name,postalCode,province,reviews.rating,reviews.text,reviews.username
2500,2500,2523,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"It is situated right downtown so a pretty tough area.One elevator was broke down-the other had no permit hanging would take 5+ minutes to come if it even came.It creaked and the door would barely close.It would also take you to the basement no matter what button you pushed.We finally used the stairs.The pool is on second level along with an old parking lot room windows(which can open) There would be food broken glass and even broken pieces of the building that you would have to walk through to go to the pool or get in the building(even though those 3 doors were broken and wouldn't let you in with your key) The pool was dirty-DIRTY.There was dirt and mold all around the walking area.The inside wall of the pool was black. The gym had no air at all,a broken treadmill weights 20lbs over. Room was TINY. There was also the smell of marijuana on the 5th floor and partying in resulted in someone pulling the fire alarm at midnight and we had to be evacuated. No one from the front desk ever came to use someone staying here said we could come in. Its not worth the price.You can get a much better hotel at the same rate. The staff was amazing which was sad that management has let this hotel run down.",S
2501,2501,2524,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,Rooms much nicer than the lobby and hallways. The breakfast and facility was excellent. The air conditioning is outdated and ineffective,Kristy
2502,2502,2525,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,The hotel was pretty shabby. Elevator didn't work. Someone was running up and down the halls above my room all night. Breakfast not great.,A Traveler
2503,2503,2526,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"The hotel is poorly maintained, common areas like elevators were unkept, the breakfast was poor and in a bad location, and there was an infestation of bedbugs. The manager refused to talk to us even after two calls.",Earl H
2504,2504,2527,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Great hotel for the money! We are cheap, but fussy - If you want to stay in the Waldorf then go there - but if you want a clean, quiet room at a great low price -stay here!",Patricia
2505,2505,2528,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"The hotel was very run down. Air vent in bathroom was full mold. Water marks in ceiling. Stains and wrinkles on bed spread, when tub faucet was turned on the water came out reddish color for a few seconds.",A Traveler
2506,2506,2529,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,Hotel front office associate is very helpful. The room was average . They provide free breakfast and wifi. Overall experience is good.,Amit
2507,2507,2530,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,I checked in and went to the rooms only to sit down long enough to find another hotel. The smell was old and as if there was mildew present. The carpet was worn and smelled bad. There were stains on the ceiling tiles and plaster missing and falling off the walls in spots. The elevator was only large enough for 1 person and a suitcase. I didn't feel safe for myself or my automobile. As I said earlier I left for another hotel. This hotel does not meet the criteria not represent Hotwire. It's rated 2.5 but is clearly a 1. I was too upset and pressed to get out of there I didn't stop to take pictures.,A Traveler
2508,2508,2531,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Hotel was quite and clean. Room, frig., microwave and updated bathroom were clean. Super soft pillows on the bed. My room had a stale smell, bring scented candles.",A Traveler
2509,2509,2532,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"This may have been the place to stay 20 years ago but not now. The outside looks rundown, the sign was missing and the parking was in the rear under the second floor where the pool was. A little scary considering the neighborhood. When checking in there was a family group in the lobby, one of the men was wearing a T shirt that said What the F**k. The room was clean and some renovations were done lately. The breakfast was nice as was the area. In the morning of checkout there was what seemed to be a homeless person sitting in the lobby from the time I came down for breakfast at 7am and was still there when we checked out at 10am.",A Traveler
2510,2510,2533,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,room was in really good condition looks like it has under gone a recent renovation. the only issue was I put the key card in the wrong room door and the door opened.. went in went to bed then at 11 o'clock a man tried to enter the room saying it was his room..I tried to call the front desk but the phone did not have a cord to to the wall jack. I was able to reach the desk and asked them to let us stay in the room as we were settled in and give the other gentleman another room which they did. they next day i told the lady at the front desk of the situation and she went out of her way to say how sorry she was and was sending maintenance right away..all wells that ends well..really enjoyed the breakfast all the other guests were very friendly.,RICHARD
2511,2511,2534,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,We will stay here again. Meets our needs and is affordable and clean.,Cindy
2512,2512,2535,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"Super outdated hotel. Especially the rooms. Clean, but old, old, old. The carpet was coming away from the the wall, old curtains, and old elevator. The carpet was really the worst thing. The elevator did not work properly. Made everything feel dingy. Tiny bathrooms.....I mean tiny! The lobby is the only thing that felt decently up to date. Breakfast and staff were all great.",Christy
2513,2513,2536,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"I am a person that reads reviews but I have never written one before. However, after staying here for two nights i had to give my honest opinion. I was very disappointed with this hotel true it is an older hotel but major repairs are needed starting with the 2 elevators which one has an out of order sign on.. anytime you try to go to the first floor it automatically takes you to the basement then brings you back up. The basement looks scary and filthy if I had the opportunity to see the basement first i know i would never have stayed at this hotel. This is first time I ever felt unsafe at a hotel. The parking deck area needs better lighting to dark. My room was on the 4th floor the hallway smells maybe the carpet needs shampooing or just needs new carpet. The room was clean but bed was very lumpy new mattress needed ...shower pressure was horrible at anytime of the day really horrible ...the free breakfast i woulnt dare eat it do to the lack of upkeep of the facility hotel was...I can't comment on the staff I only saw the front desk person never saw housekeeping crew or maintenance person the hold time.....Otherwise, if the above things dont really bother you then the hotel does offer you a quiet room ....great location (it may not look like it from your hotel window but you're really close to a lot of things) ...good rates...sorry I didn't mean to write a book just wanted to give an honest opinion of my experience. ...",VCU Visiting Parent
2514,2514,2537,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,The elevator wasn't working the first night and I had the choice of 4the or 5th floor. The fitness center only consist of an eliptical and a treadmil. I chose this hotel because it had a rating of a 3/5. But it definitely deserves a 2/5.,A Traveler
2515,2515,2538,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,This hotel needs work. It was very bad,A Traveler
2516,2516,2539,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,One can argue that the quality of this hotel was good for the money. We had a reasonable rate and stayed here. The hotel is on a central street within a few miles of downtown Richmond. It is not located at a great neighborhood. The general condition of the hotel and the rooms is fair.,Celal
2517,2517,2540,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,The hotel is disgusting the elevators were disgusting the bathrooms were disgusting it was very loud and the hallway smell bad,Benjamin
2518,2518,2541,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"Hotel is in generally poor condition. One of the two elevators out of commission, other elevator slow and unpredictable. Matt at the front desk was very helpful in rearranging room reservation and getting two rooms next to one another. Matt was very helpful when we were locked out of our room.",michael
2519,2519,2542,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,Toilet seat broken iron board but no iron. Breakfast needs to be revisted by management,michael
2520,2520,2543,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Nice, shiny floors in lobby. Parking area was a bit run down. Elevator was a little sketchy. Room was huge but bathroom was very small. Free breakfast was good. Bathroom on main floor very clean. Overall, room served its purpose for good rest and shower. Nothing else to say Blah blah blah blah blah a a a a a a a a a a a a a a a a a I a I a I a I a is a",michael
2521,2521,2544,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"We left as soon as possible and stayed at another hotel. It was dirty, and not well maintained. I did not feel it was a safe place for travel with kids. Do yourself a favor and stay outside of the city, not downtown!",A Traveler
2522,2522,2545,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Although the hotel and its rooms are not brand new, they are well maintained. Good beds. The only thing I didn't like is that the walls are rather thin. If you are unlucky, your neighbors snore or make other noises (which bugs me).",U
2523,2523,2546,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,5.0,"My stay was great. The hotel is nice and in a very nice location near the Richmond Convention Center and other important businesses. The room was very clean and the bed was very comfortable. Everything I needed was available the room even had a microwave and refrigerator. If by chance I may need to visit Richmond, VA again I would like to return to this hotel for another stay.",A Traveler
2524,2524,2547,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"The hotel is in need of a good update in the general areas. I thought it was out of business when I first pulled up to it, but it was the wrong door. Although the rooms were clean, expectations should be set on how old the lobby, elevators and halls are.",Jamie
